sample_name,query,asv_read_index,asv_read_raw,asv_pa
E002,ASV497,0,0,0
E002,ASV498,0,0,0
E002,ASV5,0.02391645182577997,1960,1
E002,ASV50,1,6518,1
E002,ASV501,0,0,0
E002,ASV504,0,0,0
E002,ASV508,0,0,0
E002,ASV509,0,0,0
E002,ASV510,0,0,0
E002,ASV512,0,0,0
E002,ASV513,0,0,0
E002,ASV514,0,0,0
E002,ASV516,0,0,0
E002,ASV517,0,0,0
E002,ASV52,0,0,0
E002,ASV520,0,0,0
E002,ASV522,0,0,0
E002,ASV524,0,0,0
E002,ASV525,0,0,0
E002,ASV527,0,0,0
E002,ASV53,0,0,0
E002,ASV531,0,0,0
E002,ASV532,0,0,0
E002,ASV534,0,0,0
E002,ASV535,0,0,0
E002,ASV537,0,0,0
E002,ASV539,0,0,0
E002,ASV54,0,0,0
E002,ASV541,0,0,0
E002,ASV543,0,0,0
E002,ASV546,0,0,0
E002,ASV547,0,0,0
E002,ASV548,0,0,0
E002,ASV549,0,0,0
E002,ASV55,0,0,0
E002,ASV550,0,0,0
E002,ASV553,0.3893705844572896,23,1
E002,ASV555,0,0,0
E002,ASV557,0,0,0
E002,ASV558,0,0,0
E002,ASV559,0,0,0
E002,ASV560,0,0,0
E002,ASV562,0,0,0
E002,ASV564,1,265,1
E002,ASV568,0,0,0
E002,ASV57,0,0,0
E002,ASV571,0,0,0
E002,ASV572,0,0,0
E002,ASV573,0,0,0
E002,ASV576,0,0,0
E002,ASV58,0.03587645233630406,963,1
E002,ASV581,0,0,0
E002,ASV582,1,247,1
E002,ASV583,0,0,0
E002,ASV584,0,0,0
E002,ASV586,0,0,0
E002,ASV589,0,0,0
E002,ASV59,0,0,0
E002,ASV593,0,0,0
E002,ASV595,0,0,0
E002,ASV596,0,0,0
E002,ASV597,0,0,0
E002,ASV6,0,0,0
E002,ASV601,0,0,0
E002,ASV602,0,0,0
E002,ASV603,0,0,0
E002,ASV605,0,0,0
E002,ASV608,0,0,0
E002,ASV609,0,0,0
E002,ASV61,0,0,0
E002,ASV610,0,0,0
E002,ASV614,0,0,0
E002,ASV615,0,0,0
E002,ASV616,0.03731967410846745,24,1
E002,ASV617,0,0,0
E002,ASV618,0,0,0
E002,ASV62,0,0,0
E002,ASV621,0,0,0
E002,ASV622,0,0,0
E002,ASV624,0,0,0
E002,ASV628,0,0,0
E002,ASV629,0,0,0
E002,ASV630,0.16284559873401291,38,1
E002,ASV631,0,0,0
E002,ASV632,0,0,0
E002,ASV633,0,0,0
E002,ASV634,0,0,0
E002,ASV637,0,0,0
E002,ASV639,0,0,0
E002,ASV64,0,0,0
E002,ASV641,0,0,0
E002,ASV642,0,0,0
E002,ASV643,0,0,0
E002,ASV645,0,0,0
E002,ASV646,0,0,0
E002,ASV65,0,0,0
E002,ASV67,0,0,0
E002,ASV68,0,0,0
E002,ASV7,0,0,0
E002,ASV70,0,0,0
E002,ASV72,0,0,0
E002,ASV73,0,0,0
E002,ASV74,0,0,0
E002,ASV75,0,0,0
E002,ASV76,0,0,0
E002,ASV8,0,0,0
E002,ASV80,0,0,0
E002,ASV83,0,0,0
E002,ASV84,0,0,0
E002,ASV87,0,0,0
E002,ASV88,0,0,0
E002,ASV89,0,0,0
E002,ASV9,0,0,0
E002,ASV91,0,0,0
E002,ASV93,0,0,0
E002,ASV94,0,0,0
E002,ASV97,0,0,0
E003,ASV1,0.36119285861489947,18961,1
E003,ASV10,0,0,0
E003,ASV100,0,0,0
E003,ASV101,0,0,0
E003,ASV106,0,0,0
E003,ASV11,0,0,0
E003,ASV114,0,0,0
E003,ASV118,0,0,0
E003,ASV12,0,0,0
E003,ASV121,0,0,0
E003,ASV122,0,0,0
E003,ASV123,0,0,0
E003,ASV127,0,0,0
E003,ASV128,0,0,0
E003,ASV13,0,0,0
E003,ASV133,0,0,0
E003,ASV134,0,0,0
E003,ASV135,0,0,0
E003,ASV137,0,0,0
E003,ASV138,0,0,0
E003,ASV14,1,6983,1
E003,ASV140,0,0,0
E003,ASV147,1,2903,1
E003,ASV148,0,0,0
E003,ASV153,0,0,0
E003,ASV155,0.07770809048321747,295,1
E003,ASV156,0,0,0
E003,ASV161,0,0,0
E003,ASV163,0,0,0
E003,ASV164,0,0,0
E003,ASV171,0,0,0
E003,ASV177,0,0,0
E003,ASV179,0,0,0
E003,ASV180,0,0,0
E003,ASV181,0,0,0
E003,ASV182,0,0,0
E003,ASV183,0,0,0
E003,ASV185,0,0,0
E003,ASV186,0,0,0
E003,ASV188,0,0,0
E003,ASV189,0,0,0
E003,ASV190,0,0,0
E003,ASV191,0,0,0
E003,ASV193,0,0,0
E003,ASV194,0,0,0
E003,ASV195,0,0,0
E003,ASV199,0,0,0
E003,ASV2,0,0,0
E003,ASV20,0,0,0
E003,ASV200,0,0,0
E003,ASV201,0,0,0
E003,ASV203,0,0,0
E003,ASV206,0,0,0
E003,ASV209,0,0,0
E003,ASV21,0,0,0
E003,ASV210,0,0,0
E003,ASV211,0,0,0
E003,ASV212,0,0,0
E003,ASV215,0,0,0
