"","0_SB_15","0_SB_16","100_JS_5","100_MI_3","115_MI_4","120_JF_9","120_JS_2","125_JS_6","140_JS_7","200_JF_11","25_JF_12","50_JS_1","5_JF_TS1","80_JF_10","80_JF_8","80_JF_TS1","80_SB_14","85_JF_TS2"
"ASV48",0.155633331433498,0.156513438535678,0.144210019960929,0.204610474270806,0.174140000308351,0.152550673975374,0.138186199046523,0.148817650156647,0.195507959012021,0.00315927577999821,0.163157446722455,0.203430144741256,0.199582006422256,0.186023489477539,0.196208217033503,0.134593562500462,0.153286619439572,0.189824123799905
"ASV49",0.00965702882953619,0.180985386696062,0.215461108699657,0.193297793233777,0.723583777703838,0.247500005876643,0.14996846444896,0.251161385551776,0.195111912546002,0.200381418152632,0.172135764207138,0.147515698822479,0.168414891787602,0.152712788706963,0.160209107888116,0.156785129581339,0.160237472825903,0.218311003482815
"ASV52",0.0840074678704083,0.183680079137378,0.120266314384768,0.191269688148659,0.170277244570063,0.1863460205858,0.173932817690187,0.13733469704139,0.162227389192757,0.72884455997826,0.184787511228821,0.733918191094217,0.148092766890483,0.189877032132601,0.143641015708564,0.0519461229923527,0.70245694188029,0.738381694300497
"ASV53",0.0013885705402517,0.159870416471318,0.141296112228948,0.156830250303677,0.138355505092401,0.146916360429647,0.155623994845774,0.201759077932378,0.162565519304286,0.289187203689212,0.169188104139427,0.14015328387039,0.737837255983907,0.187207560564906,0.129276449911976,0.162580723285812,0.232748288126772,0.155422717846474
"ASV54",0.375194058688934,0.155465962277365,0.646862894252086,0.287600024812613,0.183684753244533,0.169479814544839,0.17086406715961,0.0186411782278709,0.179030431166541,0.00114686128818005,0.169750113449409,0.138351381501667,0.179928031826673,0.234097564198292,0.186038133480955,0.161668407643653,0.167498657170429,0.171396666784863
"ASV55",0.167791939054925,0.141748618887745,0.190769348201111,0.15772327002113,0.145630979367944,0.301483849453626,0.0185422156010142,0.243088962510775,0.127989221248392,0.160175817289687,0.177941544388922,0.729525418155888,0.121810853723343,0.269450682816031,0.977158465528327,0.976856124105919,0.207056774957501,0.210799090075757
"ASV57",0.000368635455169735,0.709658937560046,0.255544807896742,0.741320788330116,0.138774220716764,0.138608900238402,0.737587754571466,0.147048062454024,0.127446144666293,0.172997341253196,0.152267977454686,0.712425489773656,0.732866182934727,0.135307568597319,0.308562572637843,0.162178770560881,0.740478807221788,0.976724073390379
"ASV58",0.00366846933762027,0.155664907566889,0.157366954141497,0.749894195522221,0.156676691880254,0.146239487420239,0.166540525912259,0.210075240753056,0.17786175134106,0.160176175617728,0.142502751925251,0.256932250739567,0.139014129607917,0.196193383937071,0.170905938233393,0.199280230911003,0.726596223973549,0.145382880168129
"ASV59",0.159122073527977,0.164914204015693,0.150032201114557,0.198580620934765,0.162396653720063,0.138150328770185,0.153274305450431,0.165510436494931,0.16715350453828,0.155633331433498,0.156513438535678,0.00206556626558123,0.204610474270806,0.743599728798006,0.152550673975374,0.138186199046523,0.148817650156647,0.195507959012021
"ASV60",0.214346838175037,0.168939782097603,0.00871827858319055,0.160523306682987,0.132804374421476,0.172509527045123,0.144902356916543,0.185894333780167,0.73833028180385,0.00965702882953619,0.180985386696062,0.215461108699657,0.751521473744287,0.225718262379923,0.247500005876643,0.14996846444896,0.251161385551776,0.195111912546002
"ASV61",0.154449836311626,0.118009479051806,0.145416193075693,0.12790316913963,0.152652918426394,0.120600727139759,0.163753635643645,0.120540657707219,0.135035530221338,0.509639089732057,0.183680079137378,0.120266314384768,0.750966927745484,0.170277244570063,0.1863460205858,0.173932817690187,0.13733469704139,0.162227389192757
"ASV62",0.165200997119974,0.171529242298438,0.00226530375537431,0.134878489446729,0.147444215583136,0.170430354329066,0.743023330423138,0.245832688213241,0.113565973393797,0.0013885705402517,0.159870416471318,0.141296112228948,0.156830250303677,0.138355505092401,0.146916360429647,0.155623994845774,0.201759077932378,0.162565519304286
"ASV63",0.168602318786837,0.156765046158698,0.165606860772124,0.136082706268929,0.155473093682524,0.729476885099241,0.171963032448854,0.135223739539762,0.17226504312148,0.375194058688934,0.155465962277365,0.0494769601546345,0.287600024812613,0.183684753244533,0.169479814544839,0.17086406715961,0.0186411782278709,0.179030431166541
"ASV64",0.597268388039793,0.974719135358,0.137407685882109,0.127312762271531,0.230062122670898,0.746913622383986,0.20220121230894,0.166637860591559,0.143707529054865,0.167791939054925,0.141748618887745,0.190769348201111,0.15772327002113,0.145630979367944,0.301483849453626,0.0185422156010142,0.243088962510775,0.127989221248392
"ASV67",0.276317022936538,0.177779568936148,0.149046937774853,0.168255769238615,0.108538151229337,0.133387249071886,0.20545348994879,0.2170956248766,0.175939755441029,0.000368635455169735,0.214208322097331,0.255544807896742,0.164068080019874,0.738231403951843,0.138608900238402,0.171313731882009,0.147048062454024,0.127446144666293
"ASV68",0.0239339094350564,0.157303730180502,0.618811546081036,0.150332947196665,0.1587420278208,0.135727118665402,0.16609869778008,0.159870288921995,0.146012741096877,0.00366846933762027,0.155664907566889,0.157366954141497,0.193650390663957,0.156676691880254,0.146239487420239,0.166540525912259,0.210075240753056,0.17786175134106
"ASV72",0.726719456729043,0.120236323175206,0.184724767486999,0.198208275218267,0.151659838256125,0.155157864414929,0.191658510765786,0.221893432063522,0.13000281041887,0.159122073527977,0.746691777319518,0.73711504215885,0.752133935625887,0.162396653720063,0.138150328770185,0.153274305450431,0.165510436494931,0.16715350453828
"ASV73",0.318311918296505,0.198667215553649,0.183564125353933,0.136325752799691,0.166260690853854,0.173658398267021,0.16759084429407,0.150960037208361,0.151570140532425,0.214346838175037,0.168939782097603,0.00871827858319055,0.160523306682987,0.724278523690325,0.172509527045123,0.144902356916543,0.185894333780167,0.150769814747406
"ASV74",0.247255471112673,0.159698687868137,0.729908617147253,0.119903047102896,0.151440675201442,0.179418585347851,0.161471811325687,0.142946967288365,0.139813358272304,0.154449836311626,0.118009479051806,0.145416193075693,0.12790316913963,0.152652918426394,0.120600727139759,0.163753635643645,0.120540657707219,0.135035530221338
"ASV76",0.004540894104221,0.173480875802781,0.231926086484338,0.153913211264918,0.202659319552268,0.15259094774538,0.148927570100762,0.172952318867914,0.180453652717021,0.165200997119974,0.171529242298438,0.00226530375537431,0.134878489446729,0.147444215583136,0.170430354329066,0.180522167621944,0.245832688213241,0.72265459097815
"ASV80",0.299879468264915,0.131749603829397,0.184950368735447,0.191652184138727,0.16491115064999,0.151022531571712,0.72786675550294,0.1556253161531,0.154550920148498,0.168602318786837,0.156765046158698,0.165606860772124,0.136082706268929,0.155473093682524,0.145928500900663,0.171963032448854,0.135223739539762,0.17226504312148
"ASV82",0.266339447751483,0.183499467860867,0.735915928717634,0.161919834865039,0.159133919725778,0.130758306295562,0.159439688504745,0.134850279641128,0.155254682495523,0.0162677308992409,0.172020194253782,0.137407685882109,0.127312762271531,0.230062122670898,0.179930096100045,0.20220121230894,0.166637860591559,0.143707529054865
"ASV83",0.740400400177538,0.974508037426157,0.194960167856084,0.143638238269344,0.175496962964306,0.156933009935147,0.165884293489013,0.166515033448633,0.145597142074422,0.276317022936538,0.177779568936148,0.73554085598842,0.168255769238615,0.108538151229337,0.133387249071886,0.20545348994879,0.2170956248766,0.175939755441029
"ASV85",0.0215709229210385,0.160419575816605,0.165707856457637,0.125340162720246,0.15173411605751,0.182212439073436,0.176848470036732,0.208627401315544,0.161357565547649,0.0239339094350564,0.737366793200611,0.178748628232847,0.150332947196665,0.1587420278208,0.135727118665402,0.16609869778008,0.159870288921995,0.146012741096877
"ASV87",0.00043188841813744,0.131854590804385,0.726495669194689,0.141690691912282,0.127121226739063,0.154054588013921,0.169568560347618,0.138213687605967,0.142699479474003,0.133389416994221,0.120236323175206,0.184724767486999,0.198208275218267,0.151659838256125,0.155157864414929,0.191658510765786,0.221893432063522,0.13000281041887
"ASV88",0.00206154058029786,0.152090324087114,0.240782721113102,0.185058348468744,0.731287511650507,0.728364670970228,0.127277017034891,0.236987945102485,0.147200560840409,0.318311918296505,0.753053585153869,0.183564125353933,0.980459083570245,0.166260690853854,0.744609917931206,0.16759084429407,0.150960037208361,0.151570140532425
"ASV90",0.205735702958553,0.166479645146451,0.155647148128899,0.163050370544103,0.127673431009656,0.152653408391468,0.139375670221615,0.23808483344055,0.169443297899819,0.247255471112673,0.159698687868137,0.729908617147253,0.119903047102896,0.151440675201442,0.179418585347851,0.161471811325687,0.142946967288365,0.139813358272304
"ASV91",0.0259044993736423,0.176052597193624,0.139174834798771,0.182827999022367,0.730584673124123,0.150593757708603,0.143405727299359,0.166821434830379,0.175989247047133,0.004540894104221,0.173480875802781,0.231926086484338,0.153913211264918,0.202659319552268,0.15259094774538,0.148927570100762,0.172952318867914,0.180453652717021
"ASV93",0.266534309042054,0.170970470275262,0.136393131004523,0.733506041099484,0.172569096935126,0.269736835259784,0.154420157888616,0.197705310589274,0.144284674263941,0.299879468264915,0.131749603829397,0.184950368735447,0.191652184138727,0.16491115064999,0.151022531571712,0.136966144684496,0.1556253161531,0.154550920148498
"ASV94",0.0221018377427174,0.159638578929491,0.00204810833189353,0.177738212226239,0.140673363201427,0.165175858613604,0.749473029500107,0.212422074009103,0.136102990396913,0.266339447751483,0.183499467860867,0.156136668392681,0.161919834865039,0.159133919725778,0.130758306295562,0.159439688504745,0.134850279641128,0.155254682495523
"ASV95",0.135105220234612,0.176109987748134,0.135281999931595,0.131939465597011,0.137129305397891,0.736822503054427,0.17599263707001,0.188386445031108,0.143171858495946,0.159132506073164,0.158257683218727,0.194960167856084,0.143638238269344,0.175496962964306,0.156933009935147,0.165884293489013,0.166515033448633,0.145597142074422
"ASV96",0.208584645005105,0.736723990174762,0.731116730935216,0.742928721809691,0.187257735644965,0.172271444629405,0.161731549488158,0.233464575794472,0.175402715281623,0.0215709229210385,0.735742833127415,0.165707856457637,0.979300651871041,0.15173411605751,0.182212439073436,0.176848470036732,0.716982443757178,0.738055860517566
"ASV98",0.0160302145399571,0.188887440580359,0.146015361572037,0.156680198255795,0.980943335568347,0.150490375882107,0.183128411954852,0.172977992444771,0.157030470067009,0.00043188841813744,0.131854590804385,0.138052873540453,0.141690691912282,0.127121226739063,0.154054588013921,0.169568560347618,0.138213687605967,0.142699479474003
"ASV99",0.137910739288863,0.16015034237473,0.123586029527506,0.737942862460184,0.16572232509824,0.268469278536308,0.188367048045096,0.217155591208848,0.167811727331229,0.00206154058029786,0.73153754855942,0.240782721113102,0.746662125285979,0.158423252219833,0.728364670970228,0.722591943796538,0.236987945102485,0.147200560840409
"ASV100",0.0198175592699029,0.1807585723338,0.148200057271151,0.187934077288417,0.249075340201011,0.129537544008342,0.153107098299765,0.215708912731793,0.141888707757129,0.205735702958553,0.166479645146451,0.155647148128899,0.163050370544103,0.127673431009656,0.152653408391468,0.728026252946088,0.23808483344055,0.169443297899819
"ASV101",0.14985980562524,0.739172670188993,0.259393425585259,0.166982339345583,0.171503450038817,0.314263952040264,0.179719166528865,0.154495617707846,0.152867282964438,0.0259044993736423,0.176052597193624,0.730766495221229,0.182827999022367,0.154149419625959,0.150593757708603,0.143405727299359,0.166821434830379,0.175989247047133
"ASV102",0.159999477175258,0.183466889993177,0.024036945621729,0.151213538019784,0.728542538880468,0.167259177873766,0.139495260635404,0.168599608622047,0.134874785893141,0.266534309042054,0.170970470275262,0.136393131004523,0.138823103092867,0.172569096935126,0.269736835259784,0.154420157888616,0.197705310589274,0.144284674263941
"ASV104",0.744795663036614,0.140928126273228,0.0344858850247458,0.159150641311172,0.158363890780843,0.728983792560621,0.172543111441439,0.145164110386046,0.168676146380727,0.0221018377427174,0.737180592444451,0.00204810833189353,0.177738212226239,0.140673363201427,0.165175858613604,0.168093844800532,0.212422074009103,0.136102990396913
"ASV105",0.154947902898136,0.147728707902373,0.738313646223387,0.169054013387521,0.726059288804322,0.212813815901477,0.127346818024094,0.723807253515797,0.171825256670536,0.135105220234612,0.176109987748134,0.135281999931595,0.131939465597011,0.733096924064541,0.149054945688057,0.17599263707001,0.744310141904074,0.143171858495946
"ASV106",0.730827410173612,0.192107946802413,0.729012578316874,0.170162316433139,0.167676290797263,0.14189727843234,0.137923398059532,0.141236028097415,0.19462237501463,0.208584645005105,0.736723990174762,0.731116730935216,0.194989512423392,0.187257735644965,0.748963362641132,0.161731549488158,0.233464575794472,0.7446451299056
"ASV107",0.187283943826839,0.137780332241389,0.721111650003146,0.141297478894099,0.161881608557522,0.30728982756862,0.166454792738553,0.14839115449755,0.1391620702598,0.0160302145399571,0.188887440580359,0.146015361572037,0.156680198255795,0.130188494278166,0.150490375882107,0.183128411954852,0.172977992444771,0.157030470067009
"ASV111",0.0588910223140627,0.124283430758113,0.140766791644384,0.147446006627399,0.178586969073889,0.115378458436434,0.1776143850259,0.161116662526201,0.147177606189766,0.137910739288863,0.16015034237473,0.123586029527506,0.737942862460184,0.16572232509824,0.268469278536308,0.188367048045096,0.217155591208848,0.167811727331229
"ASV114",0.318996867948598,0.111989486438887,0.141680749082573,0.0504001128593865,0.143620566604544,0.187032233703122,0.172734590783784,0.121560565009031,0.169102711341541,0.0198175592699029,0.1807585723338,0.148200057271151,0.753583568407785,0.249075340201011,0.129537544008342,0.153107098299765,0.215708912731793,0.141888707757129
"ASV116",0.00402669529581185,0.165890584389472,0.236425338586975,0.158709932667296,0.17957033272553,0.726801014668032,0.154123509382122,0.190430336892217,0.137040844514189,0.14985980562524,0.156191474202697,0.259393425585259,0.166982339345583,0.171503450038817,0.314263952040264,0.179719166528865,0.154495617707846,0.152867282964438
"ASV117",0.167711584845663,0.174381072731898,0.728161754757132,0.0960455469577422,0.188305302498721,0.176097513994314,0.167767681485112,0.195469706316095,0.156386892708946,0.159999477175258,0.183466889993177,0.024036945621729,0.151213538019784,0.151374409295291,0.167259177873766,0.139495260635404,0.168599608622047,0.134874785893141
"ASV118",0.159250926605324,0.151671481646183,0.150903715611923,0.155640759463422,0.163999564551968,0.192137910541416,0.145294730811688,0.196633422735387,0.163978471762137,0.163074802571325,0.733495207025475,0.0344858850247458,0.980762421982599,0.158363890780843,0.139429621378333,0.737082906257884,0.145164110386046,0.168676146380727
"ASV120",0.753613939203924,0.157470649049173,0.162619370497879,0.136071953088291,0.122093414847683,0.150547357653969,0.136032767158425,0.15778993149378,0.15269333559523,0.154947902898136,0.979056110121736,0.163957881196736,0.169054013387521,0.138194453165592,0.212813815901477,0.7146836870845,0.135671295121585,0.743884824653597
