"","0_SB_15","0_SB_16","100_JS_5","100_MI_3","115_MI_4","120_JF_9","120_JS_2","125_JS_6","140_JS_7","200_JF_11","25_JF_12","50_JS_1","5_JF_TS1","80_JF_10","80_JF_8","80_JF_TS1","80_SB_14","85_JF_TS2"
"ASV120",0.72504247507815,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.972746743111027,0.163047805045451,0.163047805045451,0.163047805045451,0.163047805045451,0.72504247507815,0.163047805045451,0.72504247507815
"ASV121",0.224373914595791,0.224373914595791,0.679370169617358,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791,0.224373914595791
"ASV124",0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.687642106753529,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566,0.23384021097566
"ASV125",0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.213417184817413,0.680183278532216,0.213417184817413,0.213417184817413,0.213417184817413
"ASV128",0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.675792432438604,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659,0.216891998483659
"ASV129",0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.678696869851577,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184,0.222391222040184
"ASV130",0.205478065884251,0.205478065884251,0.205478065884251,0.672371472378975,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251,0.205478065884251
"ASV132",0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.229712754485145,0.687291890138004,0.229712754485145,0.229712754485145
"ASV134",0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.682275485520996,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009,0.220994563609009
"ASV136",0.713863097045983,0.289750588992547,0.289750588992547,0.289750588992547,0.289750588992547,0.713863097045983,0.289750588992547,0.289750588992547,0.289750588992547,0.289750588992547,0.713863097045983,0.289750588992547,0.713863097045983,0.289750588992547,0.289750588992547,0.289750588992547,0.289750588992547,0.289750588992547
"ASV137",0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.669557027541016,0.234365903518933,0.669557027541016,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933,0.234365903518933
"ASV139",0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.222303320335657,0.682639240052615,0.222303320335657,0.222303320335657,0.222303320335657
"ASV142",0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.678975981320494,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.0603571452964731,0.678975981320494,0.985844008030197,0.985844008030197,0.0603571452964731,0.0603571452964731
"ASV143",0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.213984320743951,0.681818191257222
"ASV144",0.231262795481897,0.231262795481897,0.231262795481897,0.671344563726599,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.231262795481897,0.671344563726599,0.231262795481897,0.231262795481897,0.231262795481897
"ASV145",0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.670311801848821,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819,0.210198124339819
"ASV146",0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588,0.672663012387588,0.207966882988588,0.207966882988588,0.207966882988588,0.207966882988588
"ASV148",0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.672318186492267,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011,0.210812376351011
"ASV152",0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423,0.674277570357934,0.210365890733423,0.210365890733423,0.210365890733423,0.210365890733423
"ASV153",0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.220448007517403,0.683747190767067,0.220448007517403,0.220448007517403
"ASV154",0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.68251588052778,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422,0.212525435559422
"ASV155",0.218041114904362,0.218041114904362,0.681711727333644,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362,0.218041114904362
"ASV158",0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.669361224215876,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.669361224215876,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108,0.232233636982108
"ASV160",0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.685240884759603,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061,0.231311918597061
"ASV162",0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.683295065337902,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659,0.222358494788659
"ASV163",0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.239317389595433,0.690744460503612
"ASV164",0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.216302371960368,0.681143147862376
"ASV165",0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.679478199408248,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285,0.21464550197285
"ASV166",0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.678480278604592,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027,0.209829113793027
"ASV168",0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.676337090511231,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551,0.213279298236551
"ASV171",0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.685368091499432,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227,0.229945458784227
"ASV173",0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.671838685867588,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471,0.211550854181471
"ASV176",0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617,0.684579369445699,0.222998089387617,0.222998089387617,0.222998089387617,0.222998089387617
"ASV177",0.234366326195142,0.234366326195142,0.668743658437274,0.234366326195142,0.234366326195142,0.668743658437274,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142,0.234366326195142
"ASV182",0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.667041425007481,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011,0.197749383221011
"ASV183",0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.681575351378056,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241,0.209705834131241
"ASV185",0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.687264067366076,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867,0.223974639537867
"ASV187",0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.671872531415964,0.234737528583656,0.234737528583656,0.234737528583656,0.234737528583656,0.671872531415964,0.234737528583656,0.234737528583656
"ASV189",0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.680145071432311,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985,0.215302736554985
"ASV190",0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.68625480912667,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774,0.227859531772774
"ASV193",0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.682281355019941,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402,0.22678434073402
"ASV194",0.222517761717206,0.222517761717206,0.680488647144108,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206,0.222517761717206
"ASV195",0.232889210468412,0.232889210468412,0.671098516888149,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.232889210468412,0.671098516888149,0.232889210468412,0.232889210468412,0.232889210468412
"ASV197",0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.678663692952795,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295,0.222359872269295
"ASV198",0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.242830030491732,0.690515782305835,0.242830030491732,0.242830030491732
"ASV199",0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.211142410370471,0.676016652301188,0.211142410370471
"ASV200",0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.676101859702892,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222,0.21207834182222
"ASV201",0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.680471938284843,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335,0.222000715576335
"ASV202",0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.682420101955646,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243,0.221824367227243
"ASV203",0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346,0.680313372298621,0.218571501016346,0.218571501016346,0.218571501016346,0.218571501016346
"ASV204",0.118635191081727,0.118635191081727,0.689185029996505,0.118635191081727,0.118635191081727,0.118635191081727,0.973352279577169,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.118635191081727,0.689185029996505,0.118635191081727
"ASV205",0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.685890440499956,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471,0.234414269909471
"ASV206",0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.680345468354545,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139,0.215554945731139
"ASV207",0.656811267509278,0.978140165605987,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939,0.0756642404656939
"ASV208",0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.681024900965243,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889,0.216919068845889
"ASV210",0.220445925467511,0.676801431952599,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511,0.220445925467511
"ASV212",0.67317955671943,0.67317955671943,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433,0.237073244886433
"ASV214",0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.680718380616398,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686,0.220914891012686
"ASV216",0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.214196811704592,0.674205193855028,0.214196811704592,0.214196811704592
"ASV217",0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.665167664238914,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.665167664238914,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733,0.222902393109733
"ASV218",0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.682642900667476,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853,0.220801066128853
"ASV220",0.217013672170708,0.217013672170708,0.673430243849942,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708,0.217013672170708
"ASV221",0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.207649686987039,0.677098015798221,0.207649686987039,0.207649686987039
"ASV222",0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216,0.674650630221443,0.215693962348216,0.215693962348216,0.215693962348216,0.215693962348216
"ASV223",0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.675339124216071,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457,0.211533755742457
"ASV224",0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.21247698367558,0.675871611629179,0.21247698367558
"ASV228",0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.214569188446587,0.67614264059405
"ASV230",0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.683389784916566,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742,0.222944616441742
"ASV231",0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.68667359887743,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579,0.230930017136579
"ASV232",0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.684451854377296,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992,0.219235596980992
"ASV234",0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.69172676468244,0.263237957068605,0.263237957068605,0.69172676468244,0.69172676468244,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605,0.263237957068605
"ASV235",0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.680578425617369,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486,0.215502937514486
"ASV237",0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.208667331386509,0.677012472515167,0.208667331386509,0.208667331386509
"ASV240",0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.205927589148906,0.673285261646601,0.205927589148906
"ASV241",0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.229766979376544,0.682852528619631,0.229766979376544
"ASV242",0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.67528515376578,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702,0.218319581597702
"ASV243",0.671129825789279,0.671129825789279,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315,0.231239966091315
"ASV244",0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444,0.683031886907936,0.22163067566444,0.22163067566444,0.22163067566444,0.22163067566444
"ASV247",0.677950952292331,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405,0.212570754859405
"ASV248",0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.684128374351787,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459,0.223771489833459
"ASV249",0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.683159254251504,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835,0.221374396854835
"ASV250",0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.232634945288197,0.688659377871238,0.232634945288197,0.232634945288197
"ASV253",0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987,0.69174593364783,0.235986125532987,0.235986125532987,0.235986125532987,0.235986125532987
"ASV255",0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.685396399969027,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178,0.22429157648178
"ASV257",0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.209459444160593,0.674188872693447,0.209459444160593,0.209459444160593,0.209459444160593
"ASV258",0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.67463884202055,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148,0.213839962456148
"ASV259",0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.213320870676331,0.676275561024924,0.213320870676331,0.213320870676331,0.213320870676331
"ASV261",0.223976809225323,0.223976809225323,0.223976809225323,0.683632391282836,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323,0.223976809225323
"ASV262",0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.227123806929456,0.685411846387925,0.227123806929456,0.227123806929456
"ASV264",0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042,0.686055492835084,0.229090261231042,0.229090261231042,0.229090261231042,0.229090261231042
"ASV267",0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.223644344634215,0.678306958505128,0.223644344634215
"ASV270",0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.682863571576435,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754,0.220294124160754
